ano_de_exercicio;mes_descritivo;unidade_orcamentaria_nome;classificacao_receita_formatado;origem_receita_codigo;origem_receita_descricao;unnamed_6;categoria_receita_codigo;categoria_receita_descricao;especie_receita_codigo;especie_receita_descricao;unnamed_11;tipo_receita_codigo;tipo_receita_descricao;unnamed_14;item_receita_codigo;item_receita_descricao;unnamed_17;subitem_receita_codigo;subitem_receita_descricao;unnamed_20;nivel_1_desdobramento_codigo;nivel_1_desdobramento_descricao;unnamed_23;nivel_2_desdobramento_codigo;nivel_2_desdobramento_descricao;unnamed_26;nivel_3_desdobramento_codigo;nivel_3_desdobramento_descricao;unnamed_29;valor_previsto_inicial;valor_previsto_atualizado;valor_contabilizado
2026;Janeiro;EMG - ADMINISTRACAO DIRETA;9112.51.0.2.02.000;1;DEDUCAO REC. - IMPOSTOS, TAXAS E CONTRIBUICOES DE MELHORIA;;9;DEDUCAO DAS RECEITAS;1;DEDUCAO REC. - IMPOSTOS;;2;DEDUCAO REC. - IPVA - MULTAS E JUROS DE MORA;;2;DEDUCAO REC. - IPVA - MJM - COTA PARTE DOS MUNICIPIOS;;0;DEDUCAO REC. - IPVA - MJM - COTA PARTE DOS MUNICIPIOS;;2;DEDUCAO REC. - IMPOSTO SOBRE O PATRIMONIO;;51;DEDUCAO REC. - IMPOSTO SOBRE A PROPRIEDADE DE VEICULOS AUTOMOTORES;;0;DEDUCAO REC. - IMPOSTO SOBRE A PROPRIEDADE DE VEICULOS AUTOMOTORES;;-428990227;-428990227;-16234323,16
2026;Janeiro;EMG - ADMINISTRACAO DIRETA;9112.51.0.2.03.000;1;DEDUCAO REC. - IMPOSTOS, TAXAS E CONTRIBUICOES DE MELHORIA;;9;DEDUCAO DAS RECEITAS;1;DEDUCAO REC. - IMPOSTOS;;2;DEDUCAO REC. - IPVA - MULTAS E JUROS DE MORA;;3;DEDUCAO REC. - IPVA - MJM - COTA PARTE DO ESTADO PARA O FUNDEB;;0;DEDUCAO REC. - IPVA - MJM - COTA PARTE DO ESTADO PARA O FUNDEB;;2;DEDUCAO REC. - IMPOSTO SOBRE O PATRIMONIO;;51;DEDUCAO REC. - IMPOSTO SOBRE A PROPRIEDADE DE VEICULOS AUTOMOTORES;;0;DEDUCAO REC. - IMPOSTO SOBRE A PROPRIEDADE DE VEICULOS AUTOMOTORES;;-85798045;-85798045;-3245278,9
2026;Janeiro;EMG - ADMINISTRACAO DIRETA;9112.51.0.3.02.000;1;DEDUCAO REC. - IMPOSTOS, TAXAS E CONTRIBUICOES DE MELHORIA;;9;DEDUCAO DAS RECEITAS;1;DEDUCAO REC. - IMPOSTOS;;3;DEDUCAO REC. - IPVA - DIVIDA ATIVA;;2;DEDUCAO REC. - IPVA - DA - COTA PARTE DOS MUNICIPIOS;;0;DEDUCAO REC. - IPVA - DA - COTA PARTE DOS MUNICIPIOS;;2;DEDUCAO REC. - IMPOSTO SOBRE O PATRIMONIO;;51;DEDUCAO REC. - IMPOSTO SOBRE A PROPRIEDADE DE VEICULOS AUTOMOTORES;;0;DEDUCAO REC. - IMPOSTO SOBRE A PROPRIEDADE DE VEICULOS AUTOMOTORES;;-175998958;-175998958;-11226971,11
2026;Janeiro;EMG - ADMINISTRACAO DIRETA;9112.51.0.3.03.000;1;DEDUCAO REC. - IMPOSTOS, TAXAS E CONTRIBUICOES DE MELHORIA;;9;DEDUCAO DAS RECEITAS;1;DEDUCAO REC. - IMPOSTOS;;3;DEDUCAO REC. - IPVA - DIVIDA ATIVA;;3;DEDUCAO REC. - IPVA - DA - COTA PARTE DO ESTADO PARA O FUNDEB;;0;DEDUCAO REC. - IPVA - DA - COTA PARTE DO ESTADO PARA O FUNDEB;;2;DEDUCAO REC. - IMPOSTO SOBRE O PATRIMONIO;;51;DEDUCAO REC. - IMPOSTO SOBRE A PROPRIEDADE DE VEICULOS AUTOMOTORES;;0;DEDUCAO REC. - IMPOSTO SOBRE A PROPRIEDADE DE VEICULOS AUTOMOTORES;;-35199792;-35199792;-2244523,48
2026;Janeiro;EMG - ADMINISTRACAO DIRETA;9112.52.0.1.02.000;1;DEDUCAO REC. - IMPOSTOS, TAXAS E CONTRIBUICOES DE MELHORIA;;9;DEDUCAO DAS RECEITAS;1;DEDUCAO REC. - IMPOSTOS;;1;DEDUCAO REC. - ITCD - PRINCIPAL;;2;DEDUCAO REC. - ITCD - PRINC. - COTA PARTE DO ESTADO PARA O FUNDEB;;0;DEDUCAO REC. - ITCD - PRINC. - COTA PARTE DO ESTADO PARA O FUNDEB;;2;DEDUCAO REC. - IMPOSTO SOBRE O PATRIMONIO;;52;DEDUCAO REC. - IMPOSTO SOBRE TRANSMISSAO CAUSA MORTIS E DOACAO DE BENS E DIREITOS;;0;DEDUCAO REC. - IMPOSTO SOBRE TRANSMISSAO CAUSA MORTIS E DOACAO DE BENS E DIREITOS;;-432828688;-432828688;-24501405,27
2026;Janeiro;EMG - ADMINISTRACAO DIRETA;9112.52.0.2.02.000;1;DEDUCAO REC. - IMPOSTOS, TAXAS E CONTRIBUICOES DE MELHORIA;;9;DEDUCAO DAS RECEITAS;1;DEDUCAO REC. - IMPOSTOS;;2;DEDUCAO REC. - ITCD - MULTAS E JUROS DE MORA;;2;DEDUCAO REC. - ITCD - MJM - COTA PARTE DO ESTADO PARA O FUNDEB;;0;DEDUCAO REC. - ITCD - MJM - COTA PARTE DO ESTADO PARA O FUNDEB;;2;DEDUCAO REC. - IMPOSTO SOBRE O PATRIMONIO;;52;DEDUCAO REC. - IMPOSTO SOBRE TRANSMISSAO CAUSA MORTIS E DOACAO DE BENS E DIREITOS;;0;DEDUCAO REC. - IMPOSTO SOBRE TRANSMISSAO CAUSA MORTIS E DOACAO DE BENS E DIREITOS;;-35650615;-35650615;-2227235,5
2026;Janeiro;EMG - ADMINISTRACAO DIRETA;9112.52.0.3.02.000;1;DEDUCAO REC. - IMPOSTOS, TAXAS E CONTRIBUICOES DE MELHORIA;;9;DEDUCAO DAS RECEITAS;1;DEDUCAO REC. - IMPOSTOS;;3;DEDUCAO REC. - ITCD - DIVIDA ATIVA;;2;DEDUCAO REC. - ITCD - DA - COTA PARTE DO ESTADO PARA O FUNDEB;;0;DEDUCAO REC. - ITCD - DA - COTA PARTE DO ESTADO PARA O FUNDEB;;2;DEDUCAO REC. - IMPOSTO SOBRE O PATRIMONIO;;52;DEDUCAO REC. - IMPOSTO SOBRE TRANSMISSAO CAUSA MORTIS E DOACAO DE BENS E DIREITOS;;0;DEDUCAO REC. - IMPOSTO SOBRE TRANSMISSAO CAUSA MORTIS E DOACAO DE BENS E DIREITOS;;-5928251;-5928251;-437677,71
2026;Janeiro;EMG - ADMINISTRACAO DIRETA;9114.50.1.1.01.002;1;DEDUCAO REC. - ICMS - PRINC. - COTA PARTE DO ESTADO - CESSAO DE DIREITOS CREDITORIOS - LEI ESTADUAL NO 19.266/10;;9;DEDUCAO DAS RECEITAS;1;DEDUCAO REC. - ICMS - PRINC. - COTA PARTE DO ESTADO - CESSAO DE DIREITOS CREDITORIOS - LEI ESTADUAL NO 19.266/10;;1;DEDUCAO REC. - ICMS - PRINC. - COTA PARTE DO ESTADO - CESSAO DE DIREITOS CREDITORIOS - LEI ESTADUAL NO 19.266/10;;1;DEDUCAO REC. - ICMS - PRINC. - COTA PARTE DO ESTADO - CESSAO DE DIREITOS CREDITORIOS - LEI ESTADUAL NO 19.266/10;;2;DEDUCAO REC. - ICMS - PRINC. - COTA PARTE DO ESTADO - CESSAO DE DIREITOS CREDITORIOS - LEI ESTADUAL NO 19.266/10;;4;DEDUCAO REC. - ICMS - PRINC. - COTA PARTE DO ESTADO - CESSAO DE DIREITOS CREDITORIOS - LEI ESTADUAL NO 19.266/10;;50;DEDUCAO REC. - ICMS - PRINC. - COTA PARTE DO ESTADO - CESSAO DE DIREITOS CREDITORIOS - LEI ESTADUAL NO 19.266/10;;1;DEDUCAO REC. - ICMS - PRINC. - COTA PARTE DO ESTADO - CESSAO DE DIREITOS CREDITORIOS - LEI ESTADUAL NO 19.266/10;;-641203;-641203;0,0
2026;Janeiro;EMG - ADMINISTRACAO DIRETA;9114.50.1.1.02.000;1;DEDUCAO REC. - IMPOSTOS, TAXAS E CONTRIBUICOES DE MELHORIA;;9;DEDUCAO DAS RECEITAS;1;DEDUCAO REC. - IMPOSTOS;;1;DEDUCAO REC. - ICMS - PRINCIPAL;;2;DEDUCAO REC. - ICMS - PRINC. - COTA PARTE DOS MUNICIPIOS;;0;DEDUCAO REC. - ICMS - PRINC. - COTA PARTE DOS MUNICIPIOS;;4;DEDUCAO REC. - IMPOSTOS SOBRE A PRODUCAO E CIRCULACAO DE MERCADORIAS E SERVICOS;;50;DEDUCAO REC. - IMPOSTOS SOBRE A PRODUCAO E CIRCULACAO DE MERCADORIAS E SERVICOS;;1;DEDUCAO REC. - IMPOSTO SOBRE OPERACOES RELATIVAS A CIRCULACAO DE MERCADORIAS E SOBRE PRESTACOES DE SERVICOS DE TRANSPORTE INTERESTADUAL E INTERMUNICIP;;-22699726838;-22699726838;-1795564159,04
2026;Janeiro;EMG - ADMINISTRACAO DIRETA;9114.50.1.1.03.000;1;DEDUCAO REC. - IMPOSTOS, TAXAS E CONTRIBUICOES DE MELHORIA;;9;DEDUCAO DAS RECEITAS;1;DEDUCAO REC. - IMPOSTOS;;1;DEDUCAO REC. - ICMS - PRINCIPAL;;3;DEDUCAO REC. - ICMS - PRINC. - COTA PARTE DO ESTADO PARA O FUNDEB;;0;DEDUCAO REC. - ICMS - PRINC. - COTA PARTE DO ESTADO PARA O FUNDEB;;4;DEDUCAO REC. - IMPOSTOS SOBRE A PRODUCAO E CIRCULACAO DE MERCADORIAS E SERVICOS;;50;DEDUCAO REC. - IMPOSTOS SOBRE A PRODUCAO E CIRCULACAO DE MERCADORIAS E SERVICOS;;1;DEDUCAO REC. - IMPOSTO SOBRE OPERACOES RELATIVAS A CIRCULACAO DE MERCADORIAS E SOBRE PRESTACOES DE SERVICOS DE TRANSPORTE INTERESTADUAL E INTERMUNICIP;;-13619836103;-13619836103;-1077338495,04
2026;Janeiro;EMG - ADMINISTRACAO DIRETA;9114.50.1.2.01.002;1;DEDUCAO REC. - IMPOSTOS, TAXAS E CONTRIBUICOES DE MELHORIA;;9;DEDUCAO DAS RECEITAS;1;DEDUCAO REC. - IMPOSTOS;;2;DEDUCAO REC. - ICMS - MULTAS E JUROS DE MORA;;1;DEDUCAO REC. - ICMS - MJM - COTA PARTE DO ESTADO;;2;DEDUCAO REC. - ICMS - MJM - COTA PARTE DO ESTADO - CESSAO DE DIREITOS CREDITORIOS - LEI ESTADUAL NO 19.266/10;;4;DEDUCAO REC. - IMPOSTOS SOBRE A PRODUCAO E CIRCULACAO DE MERCADORIAS E SERVICOS;;50;DEDUCAO REC. - IMPOSTOS SOBRE A PRODUCAO E CIRCULACAO DE MERCADORIAS E SERVICOS;;1;DEDUCAO REC. - IMPOSTO SOBRE OPERACOES RELATIVAS A CIRCULACAO DE MERCADORIAS E SOBRE PRESTACOES DE SERVICOS DE TRANSPORTE INTERESTADUAL E INTERMUNICIP;;-1233479;-1233479;0,0
2026;Janeiro;EMG - ADMINISTRACAO DIRETA;9114.50.1.2.02.000;1;DEDUCAO REC. - IMPOSTOS, TAXAS E CONTRIBUICOES DE MELHORIA;;9;DEDUCAO DAS RECEITAS;1;DEDUCAO REC. - IMPOSTOS;;2;DEDUCAO REC. - ICMS - MULTAS E JUROS DE MORA;;2;DEDUCAO REC. - ICMS - MJM - COTA PARTE DOS MUNICIPIOS;;0;DEDUCAO REC. - ICMS - MJM - COTA PARTE DOS MUNICIPIOS;;4;DEDUCAO REC. - IMPOSTOS SOBRE A PRODUCAO E CIRCULACAO DE MERCADORIAS E SERVICOS;;50;DEDUCAO REC. - IMPOSTOS SOBRE A PRODUCAO E CIRCULACAO DE MERCADORIAS E SERVICOS;;1;DEDUCAO REC. - IMPOSTO SOBRE OPERACOES RELATIVAS A CIRCULACAO DE MERCADORIAS E SOBRE PRESTACOES DE SERVICOS DE TRANSPORTE INTERESTADUAL E INTERMUNICIP;;-224264217;-224264217;-10878974,66
2026;Janeiro;EMG - ADMINISTRACAO DIRETA;9114.50.1.2.03.000;1;DEDUCAO REC. - IMPOSTOS, TAXAS E CONTRIBUICOES DE MELHORIA;;9;DEDUCAO DAS RECEITAS;1;DEDUCAO REC. - IMPOSTOS;;2;DEDUCAO REC. - ICMS - MULTAS E JUROS DE MORA;;3;DEDUCAO REC. - ICMS - MJM - COTA PARTE DO ESTADO PARA O FUNDEB;;0;DEDUCAO REC. - ICMS - MJM - COTA PARTE DO ESTADO PARA O FUNDEB;;4;DEDUCAO REC. - IMPOSTOS SOBRE A PRODUCAO E CIRCULACAO DE MERCADORIAS E SERVICOS;;50;DEDUCAO REC. - IMPOSTOS SOBRE A PRODUCAO E CIRCULACAO DE MERCADORIAS E SERVICOS;;1;DEDUCAO REC. - IMPOSTO SOBRE OPERACOES RELATIVAS A CIRCULACAO DE MERCADORIAS E SOBRE PRESTACOES DE SERVICOS DE TRANSPORTE INTERESTADUAL E INTERMUNICIP;;-134558530;-134558530;-6527384,68
2026;Janeiro;EMG - ADMINISTRACAO DIRETA;9114.50.1.3.01.002;1;DEDUCAO REC. - IMPOSTOS, TAXAS E CONTRIBUICOES DE MELHORIA;;9;DEDUCAO DAS RECEITAS;1;DEDUCAO REC. - IMPOSTOS;;3;DEDUCAO REC. - ICMS - DIVIDA ATIVA;;1;DEDUCAO REC. - ICMS - DA - COTA PARTE DO ESTADO;;2;DEDUCAO REC. - ICMS - DA - COTA PARTE DO ESTADO - CESSAO DE DIREITOS CREDITORIOS - LEI ESTADUAL NO 19.266/10;;4;DEDUCAO REC. - IMPOSTOS SOBRE A PRODUCAO E CIRCULACAO DE MERCADORIAS E SERVICOS;;50;DEDUCAO REC. - IMPOSTOS SOBRE A PRODUCAO E CIRCULACAO DE MERCADORIAS E SERVICOS;;1;DEDUCAO REC. - IMPOSTO SOBRE OPERACOES RELATIVAS A CIRCULACAO DE MERCADORIAS E SOBRE PRESTACOES DE SERVICOS DE TRANSPORTE INTERESTADUAL E INTERMUNICIP;;-8329712;-8329712;-274226,04
2026;Janeiro;EMG - ADMINISTRACAO DIRETA;9114.50.1.3.02.000;1;DEDUCAO REC. - IMPOSTOS, TAXAS E CONTRIBUICOES DE MELHORIA;;9;DEDUCAO DAS RECEITAS;1;DEDUCAO REC. - IMPOSTOS;;3;DEDUCAO REC. - ICMS - DIVIDA ATIVA;;2;DEDUCAO REC. - ICMS - DA - COTA PARTE DOS MUNICIPIOS;;0;DEDUCAO REC. - ICMS - DA - COTA PARTE DOS MUNICIPIOS;;4;DEDUCAO REC. - IMPOSTOS SOBRE A PRODUCAO E CIRCULACAO DE MERCADORIAS E SERVICOS;;50;DEDUCAO REC. - IMPOSTOS SOBRE A PRODUCAO E CIRCULACAO DE MERCADORIAS E SERVICOS;;1;DEDUCAO REC. - IMPOSTO SOBRE OPERACOES RELATIVAS A CIRCULACAO DE MERCADORIAS E SOBRE PRESTACOES DE SERVICOS DE TRANSPORTE INTERESTADUAL E INTERMUNICIP;;-183132488;-183132488;-7058448,91
2026;Janeiro;EMG - ADMINISTRACAO DIRETA;9114.50.1.3.03.000;1;DEDUCAO REC. - IMPOSTOS, TAXAS E CONTRIBUICOES DE MELHORIA;;9;DEDUCAO DAS RECEITAS;1;DEDUCAO REC. - IMPOSTOS;;3;DEDUCAO REC. - ICMS - DIVIDA ATIVA;;3;DEDUCAO REC. - ICMS - DA - COTA PARTE DO ESTADO PARA O FUNDEB;;0;DEDUCAO REC. - ICMS - DA - COTA PARTE DO ESTADO PARA O FUNDEB;;4;DEDUCAO REC. - IMPOSTOS SOBRE A PRODUCAO E CIRCULACAO DE MERCADORIAS E SERVICOS;;50;DEDUCAO REC. - IMPOSTOS SOBRE A PRODUCAO E CIRCULACAO DE MERCADORIAS E SERVICOS;;1;DEDUCAO REC. - IMPOSTO SOBRE OPERACOES RELATIVAS A CIRCULACAO DE MERCADORIAS E SOBRE PRESTACOES DE SERVICOS DE TRANSPORTE INTERESTADUAL E INTERMUNICIP;;-109879492;-109879492;-4235069,19
2026;Janeiro;EMG - ADMINISTRACAO DIRETA;9114.50.2.1.02.000;1;DEDUCAO REC. - IMPOSTOS, TAXAS E CONTRIBUICOES DE MELHORIA;;9;DEDUCAO DAS RECEITAS;1;DEDUCAO REC. - IMPOSTOS;;1;DEDUCAO REC. - ADICIONAL ICMS - FUNDO ESTADUAL COMBATE POBREZA - FUNDO DE ERRADICACAO DA MISERIA - FEM - PRINCIPAL;;2;DEDUCAO REC. - ADICIONAL ICMS - FEM - PRINC. - COTA PARTE DO FUNDEB;;0;DEDUCAO REC. - ADICIONAL ICMS - FEM - PRINC. - COTA PARTE DO FUNDEB;;4;DEDUCAO REC. - IMPOSTOS SOBRE A PRODUCAO E CIRCULACAO DE MERCADORIAS E SERVICOS;;50;DEDUCAO REC. - IMPOSTOS SOBRE A PRODUCAO E CIRCULACAO DE MERCADORIAS E SERVICOS;;2;DEDUCAO REC. - ADICIONAL ICMS - FUNDO ESTADUAL DE COMBATE A POBREZA;;-200397921;-200397921;-21462337,06
2026;Janeiro;EMG - ADMINISTRACAO DIRETA;9114.50.2.2.02.000;1;DEDUCAO REC. - IMPOSTOS, TAXAS E CONTRIBUICOES DE MELHORIA;;9;DEDUCAO DAS RECEITAS;1;DEDUCAO REC. - IMPOSTOS;;2;DEDUCAO REC. - ADICIONAL ICMS - FUNDO ESTADUAL COMBATE POBREZA - FUNDO DE ERRADICACAO DA MISERIA - FEM - MULTAS E JUROS DE MORA;;2;DEDUCAO REC. - ADICIONAL ICMS - FEM - MJM - COTA PARTE DO FUNDEB;;0;DEDUCAO REC. - ADICIONAL ICMS - FEM - MJM - COTA PARTE DO FUNDEB;;4;DEDUCAO REC. - IMPOSTOS SOBRE A PRODUCAO E CIRCULACAO DE MERCADORIAS E SERVICOS;;50;DEDUCAO REC. - IMPOSTOS SOBRE A PRODUCAO E CIRCULACAO DE MERCADORIAS E SERVICOS;;2;DEDUCAO REC. - ADICIONAL ICMS - FUNDO ESTADUAL DE COMBATE A POBREZA;;-821958;-821958;-36256,01
2026;Janeiro;EMG - ADMINISTRACAO DIRETA;9114.50.2.3.02.000;1;DEDUCAO REC. - IMPOSTOS, TAXAS E CONTRIBUICOES DE MELHORIA;;9;DEDUCAO DAS RECEITAS;1;DEDUCAO REC. - IMPOSTOS;;3;DEDUCAO REC. - ADICIONAL ICMS - FUNDO ESTADUAL COMBATE POBREZA - FUNDO DE ERRADICACAO DA MISERIA - FEM - DIVIDA ATIVA;;2;DEDUCAO REC. - ADICIONAL ICMS - FEM - DA - COTA PARTE DO FUNDEB;;0;DEDUCAO REC. - ADICIONAL ICMS - FEM - DA - COTA PARTE DO FUNDEB;;4;DEDUCAO REC. - IMPOSTOS SOBRE A PRODUCAO E CIRCULACAO DE MERCADORIAS E SERVICOS;;50;DEDUCAO REC. - IMPOSTOS SOBRE A PRODUCAO E CIRCULACAO DE MERCADORIAS E SERVICOS;;2;DEDUCAO REC. - ADICIONAL ICMS - FUNDO ESTADUAL DE COMBATE A POBREZA;;-576910;-576910;-7339,85
2026;Janeiro;EMG - ADMINISTRACAO DIRETA;9114.50.2.4.02.000;1;DEDUCAO REC. - IMPOSTOS, TAXAS E CONTRIBUICOES DE MELHORIA;;9;DEDUCAO DAS RECEITAS;1;DEDUCAO REC. - IMPOSTOS;;4;DEDUCAO REC. - ADICIONAL ICMS - FUNDO ESTADUAL COMBATE POBREZA - FUNDO DE ERRADICACAO DA MISERIA - FEM - DIVIDA ATIVA - MULTAS E JUROS DE MORA;;2;DEDUCAO REC. - ADICIONAL ICMS - FEM - DA-MJM - COTA PARTE DO FUNDEB;;0;DEDUCAO REC. - ADICIONAL ICMS - FEM - DA-MJM - COTA PARTE DO FUNDEB;;4;DEDUCAO REC. - IMPOSTOS SOBRE A PRODUCAO E CIRCULACAO DE MERCADORIAS E SERVICOS;;50;DEDUCAO REC. - IMPOSTOS SOBRE A PRODUCAO E CIRCULACAO DE MERCADORIAS E SERVICOS;;2;DEDUCAO REC. - ADICIONAL ICMS - FUNDO ESTADUAL DE COMBATE A POBREZA;;-331654;-331654;-6094,58
2026;Janeiro;EMG - ADMINISTRACAO DIRETA;9711.50.0.1.02.000;7;DEDUCAO REC. - TRANSFERENCIAS CORRENTES;;9;DEDUCAO DAS RECEITAS;1;DEDUCAO REC. - TRANSFERENCIAS DA UNIAO E DE SUAS ENTIDADES;;1;DEDUCAO REC. - COTA-PARTE FPE - PRINCIPAL;;2;DEDUCAO REC. - COTA-PARTE FPE - PRINC. - FUNDEB;;0;DEDUCAO REC. - COTA-PARTE FPE - PRINC. - FUNDEB;;1;DEDUCAO REC. - TRANSFERENCIAS DECORRENTES DE PARTICIPACAO NA RECEITA DA UNIAO;;50;DEDUCAO REC. - COTA-PARTE DO FUNDO DE PARTICIPACAO DOS ESTADOS E DO DISTRITO FEDERAL - FPE;;0;DEDUCAO REC. - COTA-PARTE DO FUNDO DE PARTICIPACAO DOS ESTADOS E DO DISTRITO FEDERAL - FPE;;-2042071815;-2042071815;-175910096,38
2026;Janeiro;EMG - ADMINISTRACAO DIRETA;9711.53.0.1.02.000;7;DEDUCAO REC. - TRANSFERENCIAS CORRENTES;;9;DEDUCAO DAS RECEITAS;1;DEDUCAO REC. - TRANSFERENCIAS DA UNIAO E DE SUAS ENTIDADES;;1;DEDUCAO REC. - COTA-PARTE IPI - ESTADOS EXPORT. PROD. INDUST. - PRINC.;;2;DEDUCAO REC. - COTA-PARTE IPI - ESTADOS EXPORT. PROD. INDUST. - PRINC. - MUNICIPIOS;;0;DEDUCAO REC. - COTA-PARTE IPI - ESTADOS EXPORT. PROD. INDUST. - PRINC. - MUNICIPIOS;;1;DEDUCAO REC. - TRANSFERENCIAS DECORRENTES DE PARTICIPACAO NA RECEITA DA UNIAO;;53;DEDUCAO REC. - COTA-PARTE DO IMPOSTO SOBRE PRODUTOS INDUSTRIALIZADOS - ESTADOS EXPORTADORES DE PRODUTOS INDUSTRIALIZADOS;;0;DEDUCAO REC. - COTA-PARTE DO IMPOSTO SOBRE PRODUTOS INDUSTRIALIZADOS - ESTADOS EXPORTADORES DE PRODUTOS INDUSTRIALIZADOS;;-317028221;-317028221;-21245302,45
2026;Janeiro;EMG - ADMINISTRACAO DIRETA;9711.53.0.1.03.000;7;DEDUCAO REC. - TRANSFERENCIAS CORRENTES;;9;DEDUCAO DAS RECEITAS;1;DEDUCAO REC. - TRANSFERENCIAS DA UNIAO E DE SUAS ENTIDADES;;1;DEDUCAO REC. - COTA-PARTE IPI - ESTADOS EXPORT. PROD. INDUST. - PRINC.;;3;DEDUCAO REC. - COTA-PARTE IPI - ESTADOS EXPORT. PROD. INDUST. - PRINC. - FUNDEB;;0;DEDUCAO REC. - COTA-PARTE IPI - ESTADOS EXPORT. PROD. INDUST. - PRINC. - FUNDEB;;1;DEDUCAO REC. - TRANSFERENCIAS DECORRENTES DE PARTICIPACAO NA RECEITA DA UNIAO;;53;DEDUCAO REC. - COTA-PARTE DO IMPOSTO SOBRE PRODUTOS INDUSTRIALIZADOS - ESTADOS EXPORTADORES DE PRODUTOS INDUSTRIALIZADOS;;0;DEDUCAO REC. - COTA-PARTE DO IMPOSTO SOBRE PRODUTOS INDUSTRIALIZADOS - ESTADOS EXPORTADORES DE PRODUTOS INDUSTRIALIZADOS;;-190216933;-190216933;-12747181,49
2026;Janeiro;EMG - ADMINISTRACAO DIRETA;9711.54.0.1.02.000;7;DEDUCAO REC. - TRANSFERENCIAS CORRENTES;;9;DEDUCAO DAS RECEITAS;1;DEDUCAO REC. - TRANSFERENCIAS DA UNIAO E DE SUAS ENTIDADES;;1;DEDUCAO REC. - COTA-PARTE CIDE - PRINCIPAL;;2;DEDUCAO REC. - COTA-PARTE CIDE - PRINC. - MUNICIPIOS;;0;DEDUCAO REC. - COTA-PARTE CIDE - PRINC. - MUNICIPIOS;;1;DEDUCAO REC. - TRANSFERENCIAS DECORRENTES DE PARTICIPACAO NA RECEITA DA UNIAO;;54;DEDUCAO REC. - COTA-PARTE DA CONTRIBUICAO DE INTERVENCAO NO DOMINIO ECONOMICO;;0;DEDUCAO REC. - COTA-PARTE DA CONTRIBUICAO DE INTERVENCAO NO DOMINIO ECONOMICO;;-35434470;-35434470;-7246949,62
2026;Janeiro;EMG - ADMINISTRACAO DIRETA;9911.01.0.1.03.004;9;DEDUCAO REC. - OUTRAS RECEITAS CORRENTES;;9;DEDUCAO DAS RECEITAS;1;DEDUCAO REC. - MULTAS ADMINISTRATIVAS, CONTRATUAIS E JUDICIAIS;;1;DEDUCAO REC. - MULTAS LEGISL. ESPECIFICA - PRINCIPAL;;3;DEDUCAO REC. - MULTAS LEGISL. ESPECIFICA - PRINC. - LEGISL. TRANSITO - COTA PARTE DO FUNDO NACIONAL DE SEGURANCA E EDUCACAO NO TRANSITO - FUNSET - EST;;4;DEDUCAO REC. - MULTAS LEGISL. ESPECIFICA - PRINC. - LEGISL. TRANSITO - COTA PARTE DO FUNDO NACIONAL DE SEGURANCA E EDUCACAO NO TRANSITO - FUNSET - EST;;1;DEDUCAO REC. - MULTAS ADMINISTRATIVAS, CONTRATUAIS E JUDICIAIS;;1;DEDUCAO REC. - MULTAS PREVISTAS EM LEGISLACAO ESPECIFICA;;0;DEDUCAO REC. - MULTAS PREVISTAS EM LEGISLACAO ESPECIFICA;;-10262601;-10262601;-909738,05
2026;Janeiro;EMPRESA DE ASSISTENCIA TECNICA E EXTENSAO RURAL DO ESTADO DE MINAS GERAIS;1321.01.0.1.01.000;3;RECEITA PATRIMONIAL;;1;RECEITAS CORRENTES;2;VALORES MOBILIARIOS;;1;REMUNERACAO DEPOSITOS BANCARIOS - PRINCIPAL;;1;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;;0;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;;1;JUROS E CORRECOES MONETARIAS;;1;REMUNERACAO DE DEPOSITOS BANCARIOS;;0;REMUNERACAO DE DEPOSITOS BANCARIOS;;2000;2000;0,0
2026;Janeiro;EMPRESA DE ASSISTENCIA TECNICA E EXTENSAO RURAL DO ESTADO DE MINAS GERAIS;1611.01.0.1.28.000;6;RECEITA DE SERVICOS;;1;RECEITAS CORRENTES;1;SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS;;1;SERVICOS ADM. COMERC. GER. - PRINCIPAL;;28;SERVICOS ADM. COMERC. GER. - PRINC. - CONSULTORIA, ASSISTENCIA TECNICA E ANALISE DE PROJETOS;;0;SERVICOS ADM. COMERC. GER. - PRINC. - CONSULTORIA, ASSISTENCIA TECNICA E ANALISE DE PROJETOS;;1;SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS;;1;SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS;;0;SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS;;52700000;52700000;5316172,23
