ano_de_exercicio;unidade_orcamentaria_nome;classificacao_receita_formatado;fonte_recurso_descricao;origem_receita_codigo;origem_receita_descricao;categoria_receita_codigo;categoria_receita_descricao;especie_receita_codigo;especie_receita_descricao;tipo_receita_codigo;tipo_receita_descricao;unnamed_12;item_receita_codigo;item_receita_descricao;unnamed_15;subitem_receita_codigo;subitem_receita_descricao;unnamed_18;nivel_1_desdobramento_codigo;nivel_1_desdobramento_descricao;unnamed_21;nivel_2_desdobramento_codigo;nivel_2_desdobramento_descricao;unnamed_24;nivel_3_desdobramento_codigo;nivel_3_desdobramento_descricao;unnamed_27;valor_previsto_inicial;valor_previsto_atualizado;valor_contabilizado
2023;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;1921.99.0.1.99.000;RECURSOS DIRETAMENTE ARRECADADOS;9;OUTRAS RECEITAS CORRENTES;1;RECEITAS CORRENTES;2;INDENIZACOES, RESTITUICOES E RESSARCIMENTOS;1;OUTRAS INDENIZACOES - PRINCIPAL;;99;OUTRAS INDENIZACOES - PRINC. - DEMAIS;;0;OUTRAS INDENIZACOES - PRINC. - DEMAIS;;1;INDENIZACOES;;99;OUTRAS INDENIZACOES;;0;OUTRAS INDENIZACOES;;0;0;3345,46
2023;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;1922.06.3.1.99.000;RECURSOS DIRETAMENTE ARRECADADOS;9;OUTRAS RECEITAS CORRENTES;1;RECEITAS CORRENTES;2;INDENIZACOES, RESTITUICOES E RESSARCIMENTOS;1;RESTITUICAO DESPESAS PRIMARIAS EXERCICIOS ANTERIORES - PRINCIPAL;;99;RESTITUICAO DESPESAS PRIMARIAS EXERCICIOS ANTERIORES - PRINC. - DEMAIS;;0;RESTITUICAO DESPESAS PRIMARIAS EXERCICIOS ANTERIORES - PRINC. - DEMAIS;;2;RESTITUICOES;;6;RESTITUICAO DE DESPESAS DE EXERCICIOS ANTERIORES;;3;RESTITUICAO DE DESPESAS PRIMARIAS DE EXERCICIOS ANTERIORES;;0;0;4735,54
2023;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;1922.99.0.1.99.000;RECURSOS DIRETAMENTE ARRECADADOS;9;OUTRAS RECEITAS CORRENTES;1;RECEITAS CORRENTES;2;INDENIZACOES, RESTITUICOES E RESSARCIMENTOS;1;OUTRAS RESTITUICOES - PRINCIPAL;;99;OUTRAS RESTITUICOES - PRINC. - DEMAIS;;0;OUTRAS RESTITUICOES - PRINC. - DEMAIS;;2;RESTITUICOES;;99;OUTRAS RESTITUICOES;;0;OUTRAS RESTITUICOES;;0;0;10704,4
2023;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;2414.99.0.1.20.003;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;4;TRANSFERENCIAS DE CAPITAL;2;RECEITAS DE CAPITAL;1;TRANSFERENCIAS DA UNIAO E DE SUAS ENTIDADES;1;OUTRAS TRANSF. CONVENIOS UNIAO - PRINCIPAL;;20;OUTRAS TRANSF. CONVENIOS UNIAO - PRINC. - SEGURANCA PUBLICA;;3;SEGURANCA PUBLICA - EMPRESA BRASILEIRA DE INFRAESTRUTURA AEROPORTUARIA - INFRAERO;;4;TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES ;;99;OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES;;0;OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES;;0;0;2693796,43
2023;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;2414.99.0.1.20.004;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EMENDAS DE BANCADA;4;TRANSFERENCIAS DE CAPITAL;2;RECEITAS DE CAPITAL;1;TRANSFERENCIAS DA UNIAO E DE SUAS ENTIDADES;1;OUTRAS TRANSF. CONVENIOS UNIAO - PRINCIPAL;;20;OUTRAS TRANSF. CONVENIOS UNIAO - PRINC. - SEGURANCA PUBLICA;;4;SEGURANCA PUBLICA - MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;;4;TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES ;;99;OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES;;0;OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES;;0;0;25414270,12
2023;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;2414.99.0.1.20.004;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EMENDAS INDIVIDUAIS;4;TRANSFERENCIAS DE CAPITAL;2;RECEITAS DE CAPITAL;1;TRANSFERENCIAS DA UNIAO E DE SUAS ENTIDADES;1;OUTRAS TRANSF. CONVENIOS UNIAO - PRINCIPAL;;20;OUTRAS TRANSF. CONVENIOS UNIAO - PRINC. - SEGURANCA PUBLICA;;4;SEGURANCA PUBLICA - MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;;4;TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES ;;99;OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES;;0;OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES;;0;0;3560725,79
2023;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;2422.99.0.1.20.001;ACORDOS E AJUSTES DE COOPERACAO MUTUA COM OS ESTADOS E O DISTRITO FEDERAL;4;TRANSFERENCIAS DE CAPITAL;2;RECEITAS DE CAPITAL;2;TRANSFERENCIAS DOS ESTADOS E DO DISTRITO FEDERAL E DE SUAS ENTIDADES;1;OUTRAS TRANSF. CONVENIO ESTADOS DF ENTIDADES - PRINCIPAL;;20;OUTRAS TRANSF. CONVENIOS ESTADOS DF ENTIDADES - PRINC. - SEGURANCA PUBLICA;;1;SEGURANCA PUBLICA - CORPO DE BOMBEIROS MILITAR DO ESTADO DO ESPIRITO SANTO - CBMES;;2;TRANSFERENCIAS DE CONVENIOS DOS ESTADOS E DF E DE SUAS ENTIDADES ;;99;OUTRAS TRANSFERENCIAS DE CONVENIOS DOS ESTADOS E DF E DE SUAS ENTIDADES;;0;OUTRAS TRANSFERENCIAS DE CONVENIOS DOS ESTADOS E DF E DE SUAS ENTIDADES;;0;0;78345,3
2023;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;2422.99.0.1.20.004;ACORDOS E AJUSTES DE COOPERACAO MUTUA COM OS ESTADOS E O DISTRITO FEDERAL;4;TRANSFERENCIAS DE CAPITAL;2;RECEITAS DE CAPITAL;2;TRANSFERENCIAS DOS ESTADOS E DO DISTRITO FEDERAL E DE SUAS ENTIDADES;1;OUTRAS TRANSF. CONVENIO ESTADOS DF ENTIDADES - PRINCIPAL;;20;OUTRAS TRANSF. CONVENIOS ESTADOS DF ENTIDADES - PRINC. - SEGURANCA PUBLICA;;4;SEGURANCA PUBLICA - CORPO DE BOMBEIROS DO ESTADO DE RIO GRANDE DO NORTE - CBMRN;;2;TRANSFERENCIAS DE CONVENIOS DOS ESTADOS E DF E DE SUAS ENTIDADES ;;99;OUTRAS TRANSFERENCIAS DE CONVENIOS DOS ESTADOS E DF E DE SUAS ENTIDADES;;0;OUTRAS TRANSFERENCIAS DE CONVENIOS DOS ESTADOS E DF E DE SUAS ENTIDADES;;0;0;16195,16
2023;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;2432.99.0.1.22.001;CONVENIOS COM OS MUNICIPIOS;4;TRANSFERENCIAS DE CAPITAL;2;RECEITAS DE CAPITAL;3;TRANSFERENCIAS DOS MUNICIPIOS E DE SUAS ENTIDADES;1;OUTRAS TRANSF. CONVENIOS MUNICIPIOS ENTIDADES - PRINCIPAL;;22;OUTRAS TRANSF. CONVENIOS MUNICIPIOS ENTIDADES - PRINC. - SEGURANCA PUBLICA;;1;SEGURANCA PUBLICA - DIVERSOS MUNICIPIOS;;2;TRANSFERENCIAS DE CONVENIOS DOS MUNICIPIOS E DE SUAS ENTIDADES;;99;OUTRAS TRANSFERENCIAS DE CONVENIOS DOS MUNICIPIOS E DE SUAS ENTIDADES;;0;OUTRAS TRANSFERENCIAS DE CONVENIOS DOS MUNICIPIOS E DE SUAS ENTIDADES;;0;0;1625516,3
2023;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;7729.99.0.1.25.000;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;7;REC. INTRA. - TRANSFERENCIAS CORRENTES;7;RECEITA INTRAORCAMENTARIA;2;REC. INTRA. - TRANSFERENCIAS DOS ESTADOS E DO DISTRITO FEDERAL E DE SUAS ENTIDADES;1;REC. INTRA. - OUTRAS TRANSF. ESTADOS DF - PRINCIPAL;;25;REC. INTRA. - OUTRAS TRANSF. ESTADOS DF - PRINC. - REPASSE DO FUNDO ESTADUAL DE SAUDE - FES - LC FEDERAL NO 141/12;;0;REC. INTRA. - OUTRAS TRANSF. ESTADOS DF - PRINC. - REPASSE DO FUNDO ESTADUAL DE SAUDE - FES - LC FEDERAL NO 141/12;;9;REC. INTRA. - OUTRAS TRANSFERENCIAS DOS ESTADOS E DISTRITO FEDERAL;;99;REC. INTRA. - OUTRAS TRANSFERENCIAS DOS ESTADOS E DF;;0;REC. INTRA. - OUTRAS TRANSFERENCIAS DOS ESTADOS E DF;;0;0;3577172,88
2023;DEFENSORIA PUBLICA DO ESTADO DE MINAS GERAIS;1321.01.0.1.01.000;RECURSOS DIRETAMENTE ARRECADADOS;3;RECEITA PATRIMONIAL;1;RECEITAS CORRENTES;2;VALORES MOBILIARIOS;1;REMUNERACAO DEPOSITOS BANCARIOS - PRINCIPAL;;1;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;;0;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;;1;JUROS E CORRECOES MONETARIAS;;1;REMUNERACAO DE DEPOSITOS BANCARIOS;;0;REMUNERACAO DE DEPOSITOS BANCARIOS;;0;0;11448468,03
2023;DEFENSORIA PUBLICA DO ESTADO DE MINAS GERAIS;1611.02.0.1.01.000;RECURSOS DIRETAMENTE ARRECADADOS;6;RECEITA DE SERVICOS;1;RECEITAS CORRENTES;1;SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS;1;INSCRICAO CONCURSOS PROCESSOS SELETIVOS - PRINCIPAL;;1;INSCRICAO CONCURSOS PROCESSOS SELETIVOS - PRINC.;;0;INSCRICAO CONCURSOS PROCESSOS SELETIVOS - PRINC.;;1;SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS;;2;INSCRICAO EM CONCURSOS E PROCESSOS SELETIVOS;;0;INSCRICAO EM CONCURSOS E PROCESSOS SELETIVOS;;0;0;3084365,81
2023;DEFENSORIA PUBLICA DO ESTADO DE MINAS GERAIS;1922.99.0.1.99.000;RECURSOS DIRETAMENTE ARRECADADOS;9;OUTRAS RECEITAS CORRENTES;1;RECEITAS CORRENTES;2;INDENIZACOES, RESTITUICOES E RESSARCIMENTOS;1;OUTRAS RESTITUICOES - PRINCIPAL;;99;OUTRAS RESTITUICOES - PRINC. - DEMAIS;;0;OUTRAS RESTITUICOES - PRINC. - DEMAIS;;2;RESTITUICOES;;99;OUTRAS RESTITUICOES;;0;OUTRAS RESTITUICOES;;0;0;88468,41
2023;DEFENSORIA PUBLICA DO ESTADO DE MINAS GERAIS;2213.01.0.1.01.000;ALIENACAO DE BENS DE ENTIDADES ESTADUAIS;2;ALIENACAO DE BENS;2;RECEITAS DE CAPITAL;1;ALIENACAO DE BENS MOVEIS;1;ALIENACAO BENS MOVEIS SEMOVENTES - PRINCIPAL;;1;ALIENACAO BENS MOVEIS SEMOVENTES - PRINC.;;0;ALIENACAO BENS MOVEIS SEMOVENTES - PRINC.;;3;ALIENACAO DE BENS MOVEIS E SEMOVENTES;;1;ALIENACAO DE BENS MOVEIS E SEMOVENTES;;0;ALIENACAO DE BENS MOVEIS E SEMOVENTES;;0;0;178578,0
2023;DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS;1122.01.0.1.01.001;TAXA DE EXPEDIENTE - ADMINISTRACAO INDIRETA;1;IMPOSTOS, TAXAS E CONTRIBUICOES DE MELHORIA;1;RECEITAS CORRENTES;2;TAXAS;1;TX. PREST. SERV. G. - PRINCIPAL;;1;TX. PREST. SERV. G. - PRINC. - TAXA DE EXPEDIENTE;;1;TX. PREST. SERV. G. - PRINC. - TX. EXP. - DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS - DERMG;;2;TAXAS PELA PRESTACAO DE SERVICOS;;1;TAXAS PELA PRESTACAO DE SERVICOS EM GERAL;;0;TAXAS PELA PRESTACAO DE SERVICOS EM GERAL;;2730000;2730000;4711123,51
2023;DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS;1122.01.0.1.01.006;TAXA DE EXPEDIENTE - ADMINISTRACAO INDIRETA;1;IMPOSTOS, TAXAS E CONTRIBUICOES DE MELHORIA;1;RECEITAS CORRENTES;2;TAXAS;1;TX. PREST. SERV. G. - PRINCIPAL;;1;TX. PREST. SERV. G. - PRINC. - TAXA DE EXPEDIENTE;;6;TX. PREST. SERV. G. - PRINC. - TX. EXP. - TRANSPORTE COLETIVO INTERMUNICIPAL - NOTIFICACAO;;2;TAXAS PELA PRESTACAO DE SERVICOS;;1;TAXAS PELA PRESTACAO DE SERVICOS EM GERAL;;0;TAXAS PELA PRESTACAO DE SERVICOS EM GERAL;;5000;5000;0,0
2023;DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS;1122.01.0.1.04.000;TAXA DE EXPEDIENTE - ADMINISTRACAO INDIRETA;1;IMPOSTOS, TAXAS E CONTRIBUICOES DE MELHORIA;1;RECEITAS CORRENTES;2;TAXAS;1;TX. PREST. SERV. G. - PRINCIPAL;;4;TX. PREST. SERV. G. - PRINC. - TAXA DE GERENCIAMENTO DO SISTEMA TRANSPORTE RODOVIARIO INTERMUNICIPAL - DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAG;;0;TX. PREST. SERV. G. - PRINC. - TAXA DE GERENCIAMENTO DO SISTEMA TRANSPORTE RODOVIARIO INTERMUNICIPAL - DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAG;;2;TAXAS PELA PRESTACAO DE SERVICOS;;1;TAXAS PELA PRESTACAO DE SERVICOS EM GERAL;;0;TAXAS PELA PRESTACAO DE SERVICOS EM GERAL;;24400;24400;60629,94
2023;DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS;1122.01.0.2.01.006;TAXA DE EXPEDIENTE - ADMINISTRACAO INDIRETA;1;IMPOSTOS, TAXAS E CONTRIBUICOES DE MELHORIA;1;RECEITAS CORRENTES;2;TAXAS;2;TX. PREST. SERV. G. - MULTAS E JUROS DE MORA;;1;TX. PREST. SERV. G. - MJM - TAXA DE EXPEDIENTE;;6;TX. PREST. SERV. G. - MJM - TX. EXP. - TRANSPORTE COLETIVO INTERMUNICIPAL - NOTIFICACAO;;2;TAXAS PELA PRESTACAO DE SERVICOS;;1;TAXAS PELA PRESTACAO DE SERVICOS EM GERAL;;0;TAXAS PELA PRESTACAO DE SERVICOS EM GERAL;;3000;3000;0,0
2023;DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS;1122.01.0.3.01.006;TAXA DE EXPEDIENTE - ADMINISTRACAO INDIRETA;1;IMPOSTOS, TAXAS E CONTRIBUICOES DE MELHORIA;1;RECEITAS CORRENTES;2;TAXAS;3;TX. PREST. SERV. G. - DIVIDA ATIVA;;1;TX. PREST. SERV. G. - DA - TAXA DE EXPEDIENTE;;6;TX. PREST. SERV. G. - DA - TX. EXP. - TRANSPORTE COLETIVO INTERMUNICIPAL - NOTIFICACAO;;2;TAXAS PELA PRESTACAO DE SERVICOS;;1;TAXAS PELA PRESTACAO DE SERVICOS EM GERAL;;0;TAXAS PELA PRESTACAO DE SERVICOS EM GERAL;;10000;10000;14576,02
2023;DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS;1122.01.0.4.01.006;TAXA DE EXPEDIENTE - ADMINISTRACAO INDIRETA;1;IMPOSTOS, TAXAS E CONTRIBUICOES DE MELHORIA;1;RECEITAS CORRENTES;2;TAXAS;4;TX. PREST. SERV. G. - DIVIDA ATIVA - MULTAS E JUROS DE MORA;;1;TX. PREST. SERV. G. - DA-MJM - TAXA DE EXPEDIENTE;;6;TX. PREST. SERV. G. - DA-MJM - TX. EXP. - TRANSPORTE COLETIVO INTERMUNICIPAL - NOTIFICACAO;;2;TAXAS PELA PRESTACAO DE SERVICOS;;1;TAXAS PELA PRESTACAO DE SERVICOS EM GERAL;;0;TAXAS PELA PRESTACAO DE SERVICOS EM GERAL;;19000;19000;43012,94
2023;DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS;1321.01.0.1.01.000;ACORDOS E AJUSTES DE COOPERACAO MUTUA COM AS INSTITUICOES PRIVADAS E OS ORGANISMOS DO EXTERIOR;3;RECEITA PATRIMONIAL;1;RECEITAS CORRENTES;2;VALORES MOBILIARIOS;1;REMUNERACAO DEPOSITOS BANCARIOS - PRINCIPAL;;1;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;;0;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;;1;JUROS E CORRECOES MONETARIAS;;1;REMUNERACAO DE DEPOSITOS BANCARIOS;;0;REMUNERACAO DE DEPOSITOS BANCARIOS;;0;200000;819505,88
2023;DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS;1321.01.0.1.01.000;CONTRIBUICAO DE INTERVENCAO NO DOMINIO ECONOMICO/COMBUSTIVEIS-CIDE;3;RECEITA PATRIMONIAL;1;RECEITAS CORRENTES;2;VALORES MOBILIARIOS;1;REMUNERACAO DEPOSITOS BANCARIOS - PRINCIPAL;;1;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;;0;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;;1;JUROS E CORRECOES MONETARIAS;;1;REMUNERACAO DE DEPOSITOS BANCARIOS;;0;REMUNERACAO DE DEPOSITOS BANCARIOS;;120000;120000;1918107,98
2023;DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS;1321.01.0.1.01.000;CONVENIOS COM AS INSTITUICOES PRIVADAS E OS ORGANISMOS DO EXTERIOR;3;RECEITA PATRIMONIAL;1;RECEITAS CORRENTES;2;VALORES MOBILIARIOS;1;REMUNERACAO DEPOSITOS BANCARIOS - PRINCIPAL;;1;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;;0;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;;1;JUROS E CORRECOES MONETARIAS;;1;REMUNERACAO DE DEPOSITOS BANCARIOS;;0;REMUNERACAO DE DEPOSITOS BANCARIOS;;0;4000000;600545,14
2023;DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS;1321.01.0.1.01.000;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;3;RECEITA PATRIMONIAL;1;RECEITAS CORRENTES;2;VALORES MOBILIARIOS;1;REMUNERACAO DEPOSITOS BANCARIOS - PRINCIPAL;;1;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;;0;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;;1;JUROS E CORRECOES MONETARIAS;;1;REMUNERACAO DE DEPOSITOS BANCARIOS;;0;REMUNERACAO DE DEPOSITOS BANCARIOS;;10000;10000;0,0
2023;DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS;1321.01.0.1.01.000;CONVENIOS COM OS ESTADOS E O DISTRITO FEDERAL;3;RECEITA PATRIMONIAL;1;RECEITAS CORRENTES;2;VALORES MOBILIARIOS;1;REMUNERACAO DEPOSITOS BANCARIOS - PRINCIPAL;;1;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;;0;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;;1;JUROS E CORRECOES MONETARIAS;;1;REMUNERACAO DE DEPOSITOS BANCARIOS;;0;REMUNERACAO DE DEPOSITOS BANCARIOS;;0;4000000;590112,6
2023;DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS;1321.01.0.1.01.000;CONVENIOS COM OS MUNICIPIOS;3;RECEITA PATRIMONIAL;1;RECEITAS CORRENTES;2;VALORES MOBILIARIOS;1;REMUNERACAO DEPOSITOS BANCARIOS - PRINCIPAL;;1;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;;0;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;;1;JUROS E CORRECOES MONETARIAS;;1;REMUNERACAO DE DEPOSITOS BANCARIOS;;0;REMUNERACAO DE DEPOSITOS BANCARIOS;;7455668;7455668;2416260,5
2023;DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS;1322.01.0.1.01.000;RECURSOS DIRETAMENTE ARRECADADOS;3;RECEITA PATRIMONIAL;1;RECEITAS CORRENTES;2;VALORES MOBILIARIOS;1;DIVIDENDOS - PRINCIPAL;;1;DIVIDENDOS - PRINC. - EMPRESAS ESTATAIS;;0;DIVIDENDOS - PRINC. - EMPRESAS ESTATAIS;;2;DIVIDENDOS;;1;DIVIDENDOS;;0;DIVIDENDOS;;0;100000;1006,22
2023;DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS;1611.01.0.1.03.000;RECURSOS DIRETAMENTE ARRECADADOS;6;RECEITA DE SERVICOS;1;RECEITAS CORRENTES;1;SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS;1;SERVICOS ADM. COMERC. GER. - PRINCIPAL;;3;SERVICOS ADM. COMERC. GER. - PRINC. - COMERCIALIZACAO DE LIVROS, PERIODICOS, MATERIAIS ESCOLARES E PUBLICIDADE;;0;SERVICOS ADM. COMERC. GER. - PRINC. - COMERCIALIZACAO DE LIVROS, PERIODICOS, MATERIAIS ESCOLARES E PUBLICIDADE;;1;SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS;;1;SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS;;0;SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS;;2500;2500;1775,0
2023;DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS;1611.01.0.1.28.000;RECURSOS DIRETAMENTE ARRECADADOS;6;RECEITA DE SERVICOS;1;RECEITAS CORRENTES;1;SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS;1;SERVICOS ADM. COMERC. GER. - PRINCIPAL;;28;SERVICOS ADM. COMERC. GER. - PRINC. - CONSULTORIA, ASSISTENCIA TECNICA E ANALISE DE PROJETOS;;0;SERVICOS ADM. COMERC. GER. - PRINC. - CONSULTORIA, ASSISTENCIA TECNICA E ANALISE DE PROJETOS;;1;SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS;;1;SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS;;0;SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS;;11000;11000;3758,26
2023;DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS;1699.99.0.1.01.000;RECURSOS DIRETAMENTE ARRECADADOS;6;RECEITA DE SERVICOS;1;RECEITAS CORRENTES;9;OUTROS SERVICOS;1;OUTROS SERVICOS - PRINCIPAL;;1;OUTROS SERVICOS - PRINC.;;0;OUTROS SERVICOS - PRINC.;;9;OUTROS SERVICOS;;99;OUTROS SERVICOS;;0;OUTROS SERVICOS;;31000;31000;7109,14
2023;DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS;1911.01.0.1.99.000;RECURSOS DIRETAMENTE ARRECADADOS;9;OUTRAS RECEITAS CORRENTES;1;RECEITAS CORRENTES;1;MULTAS ADMINISTRATIVAS, CONTRATUAIS E JUDICIAIS;1;MULTAS LEGISL. ESPECIFICA - PRINCIPAL;;99;MULTAS LEGISL. ESPECIFICA - PRINC. - DEMAIS;;0;MULTAS LEGISL. ESPECIFICA - PRINC. - DEMAIS;;1;MULTAS ADMINISTRATIVAS, CONTRATUAIS E JUDICIAIS;;1;MULTAS PREVISTAS EM LEGISLACAO ESPECIFICA;;0;MULTAS PREVISTAS EM LEGISLACAO ESPECIFICA;;10000;10000;8025,97
2023;DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS;1921.99.0.1.99.000;RECURSOS DIRETAMENTE ARRECADADOS;9;OUTRAS RECEITAS CORRENTES;1;RECEITAS CORRENTES;2;INDENIZACOES, RESTITUICOES E RESSARCIMENTOS;1;OUTRAS INDENIZACOES - PRINCIPAL;;99;OUTRAS INDENIZACOES - PRINC. - DEMAIS;;0;OUTRAS INDENIZACOES - PRINC. - DEMAIS;;1;INDENIZACOES;;99;OUTRAS INDENIZACOES;;0;OUTRAS INDENIZACOES;;23500;23500;1668,08
2023;DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS;1922.99.0.1.99.000;RECURSOS DIRETAMENTE ARRECADADOS;9;OUTRAS RECEITAS CORRENTES;1;RECEITAS CORRENTES;2;INDENIZACOES, RESTITUICOES E RESSARCIMENTOS;1;OUTRAS RESTITUICOES - PRINCIPAL;;99;OUTRAS RESTITUICOES - PRINC. - DEMAIS;;0;OUTRAS RESTITUICOES - PRINC. - DEMAIS;;2;RESTITUICOES;;99;OUTRAS RESTITUICOES;;0;OUTRAS RESTITUICOES;;79000;79000;259207,65
2023;DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS;1999.99.2.1.99.000;RECURSOS DIRETAMENTE ARRECADADOS;9;OUTRAS RECEITAS CORRENTES;1;RECEITAS CORRENTES;9;DEMAIS RECEITAS CORRENTES;1;OUTRAS REC. - PRIMARIAS - PRINCIPAL;;99;OUTRAS REC. - PRIMARIAS - PRINC. - DEMAIS;;0;OUTRAS REC. - PRIMARIAS - PRINC. - DEMAIS;;9;OUTRAS RECEITAS CORRENTES;;99;OUTRAS RECEITAS;;2;OUTRAS RECEITAS NAO ARRECADADAS E NAO PROJETADAS PELA RFB - PRIMARIAS;;115000;115000;164516,45
