ano_de_exercicio;unidade_orcamentaria_codigo;unidade_orcamentaria_nome;fonte_recurso_codigo;fonte_recurso_descricao;classificacao_receita_formatado;origem_receita_codigo;origem_receita_descricao;categoria_receita_codigo;categoria_receita_descricao;especie_receita_codigo;especie_receita_descricao;tipo_receita_codigo;tipo_receita_descricao;item_receita_codigo;item_receita_descricao;subitem_receita_codigo;subitem_receita_descricao;nivel_1_desdobramento_codigo;nivel_1_desdobramento_descricao;nivel_2_desdobramento_codigo;nivel_2_desdobramento_descricao;nivel_3_desdobramento_codigo;nivel_3_desdobramento_descricao;valor_previsto_inicial;valor_previsto_atualizado;valor_contabilizado
2024;2171;FUNDACAO DE ARTE DE OURO PRETO;68;CONVENIOS COM AS INSTITUICOES PRIVADAS E OS ORGANISMOS DO EXTERIOR;1922.99.0.1.99.000;9;OUTRAS RECEITAS CORRENTES;1;RECEITAS CORRENTES;2;INDENIZACOES, RESTITUICOES E RESSARCIMENTOS;1;OUTRAS RESTITUICOES - PRINCIPAL;99;OUTRAS RESTITUICOES - PRINC. - DEMAIS;0;OUTRAS RESTITUICOES - PRINC. - DEMAIS;2;RESTITUICOES;99;OUTRAS RESTITUICOES;0;OUTRAS RESTITUICOES;1000,0;1000,0;0,0
2024;2171;FUNDACAO DE ARTE DE OURO PRETO;68;CONVENIOS COM AS INSTITUICOES PRIVADAS E OS ORGANISMOS DO EXTERIOR;2441.99.0.1.12.001;4;TRANSFERENCIAS DE CAPITAL;2;RECEITAS DE CAPITAL;4;TRANSFERENCIAS DE INSTITUICOES PRIVADAS;1;OUTRAS TRANSF. INSTIT. PRIVADAS - PRINCIPAL;12;OUTRAS TRANSF. INSTIT. PRIVADAS - PRINC. - CONVENIOS - CULTURA;1;CULTURA - AMERICAS  BEVERAGE COMPANY - AMBEV;1;TRANSFERENCIAS DE INSTITUICOES PRIVADAS;99;OUTRAS TRANSFERENCIAS DE INSTITUICOES PRIVADAS;0;OUTRAS TRANSFERENCIAS DE INSTITUICOES PRIVADAS;775000,0;775000,0;0,0
2024;2181;FUNDACAO CLOVIS SALGADO;45;DOACOES DE PESSOAS, DE INSTITUICOES PRIVADAS OU DO EXTERIOR A ORGAO E ENTIDADES DO ESTADO;1761.99.0.1.39.999;7;TRANSFERENCIAS CORRENTES;1;RECEITAS CORRENTES;6;TRANSFERENCIAS DO EXTERIOR;1;OUTRAS TRANSF. EXTERIOR - PRINCIPAL;39;OUTRAS TRANSF. EXTERIOR - PRINC. - DEMAIS - CULTURA;999;CULTURA - OUTROS;1;TRANSFERENCIAS DO EXTERIOR;99;OUTRAS TRANSFERENCIAS DO EXTERIOR;0;OUTRAS TRANSFERENCIAS DO EXTERIOR;0,0;5802,0;0,0
2024;2181;FUNDACAO CLOVIS SALGADO;47;ALIENACAO DE BENS DE ENTIDADES ESTADUAIS;2213.01.0.1.01.000;2;ALIENACAO DE BENS;2;RECEITAS DE CAPITAL;1;ALIENACAO DE BENS MOVEIS;1;ALIENACAO BENS MOVEIS SEMOVENTES - PRINCIPAL;1;ALIENACAO BENS MOVEIS SEMOVENTES - PRINC.;0;ALIENACAO BENS MOVEIS SEMOVENTES - PRINC.;3;ALIENACAO DE BENS MOVEIS E SEMOVENTES;1;ALIENACAO DE BENS MOVEIS E SEMOVENTES;0;ALIENACAO DE BENS MOVEIS E SEMOVENTES;10000,0;10000,0;2000,0
2024;2181;FUNDACAO CLOVIS SALGADO;60;RECURSOS DIRETAMENTE ARRECADADOS;1311.01.1.1.01.000;3;RECEITA PATRIMONIAL;1;RECEITAS CORRENTES;1;EXPLORACAO DO PATRIMONIO IMOBILIARIO DO ESTADO;1;ALUGUEIS ARRENDAMENTOS - PRINCIPAL;1;ALUGUEIS ARRENDAMENTOS - PRINC. - ALUGUEIS;0;ALUGUEIS ARRENDAMENTOS - PRINC. - ALUGUEIS;1;EXPLORACAO DO PATRIMONIO IMOBILIARIO DO ESTADO;1;ALUGUEIS, ARRENDAMENTOS, FOROS, LAUDEMIOS, TARIFAS DE OCUPACAO;1;ALUGUEIS E ARRENDAMENTOS;2800000,0;2800000,0;2649469,65
2024;2181;FUNDACAO CLOVIS SALGADO;60;RECURSOS DIRETAMENTE ARRECADADOS;1311.02.0.1.99.000;3;RECEITA PATRIMONIAL;1;RECEITAS CORRENTES;1;EXPLORACAO DO PATRIMONIO IMOBILIARIO DO ESTADO;1;CONC. PERM. AUTOR. CESSAO DIR. USO BENS IMOV. PUB. - PRINCIPAL;99;CONC. PERM. AUTOR. CESSAO DIR. USO BENS IMOV. PUB. - PRINC. - DEMAIS;0;CONC. PERM. AUTOR. CESSAO DIR. USO BENS IMOV. PUB. - PRINC. - DEMAIS;1;EXPLORACAO DO PATRIMONIO IMOBILIARIO DO ESTADO;2;CONCESSAO, PERMISSAO, AUTORIZACAO OU CESSAO DO DIREITO DE USO DE BENS IMOVEIS PUBLICOS;0;CONCESSAO, PERMISSAO, AUTORIZACAO OU CESSAO DO DIREITO DE USO DE BENS IMOVEIS PUBLICOS;0,0;650000,0;650000,0
2024;2181;FUNDACAO CLOVIS SALGADO;60;RECURSOS DIRETAMENTE ARRECADADOS;1611.01.0.1.27.000;6;RECEITA DE SERVICOS;1;RECEITAS CORRENTES;1;SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS;1;SERVICOS ADM. COMERC. GER. - PRINCIPAL;27;SERVICOS ADM. COMERC. GER. - PRINC. - RECREATIVOS E CULTURAIS;0;SERVICOS ADM. COMERC. GER. - PRINC. - RECREATIVOS E CULTURAIS;1;SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS;1;SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS;0;SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS;300000,0;300000,0;768662,84
2024;2181;FUNDACAO CLOVIS SALGADO;60;RECURSOS DIRETAMENTE ARRECADADOS;1611.02.0.1.01.000;6;RECEITA DE SERVICOS;1;RECEITAS CORRENTES;1;SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS;1;INSCRICAO CONCURSOS PROCESSOS SELETIVOS - PRINCIPAL;1;INSCRICAO CONCURSOS PROCESSOS SELETIVOS - PRINC.;0;INSCRICAO CONCURSOS PROCESSOS SELETIVOS - PRINC.;1;SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS;2;INSCRICAO EM CONCURSOS E PROCESSOS SELETIVOS;0;INSCRICAO EM CONCURSOS E PROCESSOS SELETIVOS;0,0;5000000,0;22300,0
2024;2181;FUNDACAO CLOVIS SALGADO;60;RECURSOS DIRETAMENTE ARRECADADOS;1921.99.0.1.99.000;9;OUTRAS RECEITAS CORRENTES;1;RECEITAS CORRENTES;2;INDENIZACOES, RESTITUICOES E RESSARCIMENTOS;1;OUTRAS INDENIZACOES - PRINCIPAL;99;OUTRAS INDENIZACOES - PRINC. - DEMAIS;0;OUTRAS INDENIZACOES - PRINC. - DEMAIS;1;INDENIZACOES;99;OUTRAS INDENIZACOES;0;OUTRAS INDENIZACOES;50000,0;50000,0;121855,24
2024;2201;INSTITUTO ESTADUAL DO PATRIMONIO HISTORICO E ARTISTICO DE MINAS GERAIS;1;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EMENDAS INDIVIDUAIS;1321.01.0.1.01.000;3;RECEITA PATRIMONIAL;1;RECEITAS CORRENTES;2;VALORES MOBILIARIOS;1;REMUNERACAO DEPOSITOS BANCARIOS - PRINCIPAL;1;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;0;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;1;JUROS E CORRECOES MONETARIAS;1;REMUNERACAO DE DEPOSITOS BANCARIOS;0;REMUNERACAO DE DEPOSITOS BANCARIOS;129766,0;129766,0;20564,39
2024;2201;INSTITUTO ESTADUAL DO PATRIMONIO HISTORICO E ARTISTICO DE MINAS GERAIS;1;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EMENDAS INDIVIDUAIS;1717.99.0.1.09.002;7;TRANSFERENCIAS CORRENTES;1;RECEITAS CORRENTES;1;TRANSFERENCIAS DA UNIAO E DE SUAS ENTIDADES;1;OUTRAS TRANSF. CONVENIOS UNIAO ENTIDADES - PRINCIPAL;9;OUTRAS TRANSF. CONVENIOS UNIAO ENTIDADES - PRINC. - CULTURA;2;CULTURA - INSTITUTO DO PATRIMONIO HISTORICO E ARTISTICO NACIONAL - IPHAN;7;TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES;99;OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES;0;OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES;0,0;473331,0;473331,0
2024;2201;INSTITUTO ESTADUAL DO PATRIMONIO HISTORICO E ARTISTICO DE MINAS GERAIS;1;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EMENDAS INDIVIDUAIS;1717.99.0.1.09.003;7;TRANSFERENCIAS CORRENTES;1;RECEITAS CORRENTES;1;TRANSFERENCIAS DA UNIAO E DE SUAS ENTIDADES;1;OUTRAS TRANSF. CONVENIOS UNIAO ENTIDADES - PRINCIPAL;9;OUTRAS TRANSF. CONVENIOS UNIAO ENTIDADES - PRINC. - CULTURA;3;CULTURA - MINISTERIO DO TURISMO;7;TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES;99;OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES;0;OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES;473331,0;473331,0;0,0
2024;2201;INSTITUTO ESTADUAL DO PATRIMONIO HISTORICO E ARTISTICO DE MINAS GERAIS;1;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EMENDAS INDIVIDUAIS;1922.99.0.1.99.000;9;OUTRAS RECEITAS CORRENTES;1;RECEITAS CORRENTES;2;INDENIZACOES, RESTITUICOES E RESSARCIMENTOS;1;OUTRAS RESTITUICOES - PRINCIPAL;99;OUTRAS RESTITUICOES - PRINC. - DEMAIS;0;OUTRAS RESTITUICOES - PRINC. - DEMAIS;2;RESTITUICOES;99;OUTRAS RESTITUICOES;0;OUTRAS RESTITUICOES;1000,0;1000,0;0,0
2024;2201;INSTITUTO ESTADUAL DO PATRIMONIO HISTORICO E ARTISTICO DE MINAS GERAIS;1;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EMENDAS INDIVIDUAIS;2414.99.0.1.11.003;4;TRANSFERENCIAS DE CAPITAL;2;RECEITAS DE CAPITAL;1;TRANSFERENCIAS DA UNIAO E DE SUAS ENTIDADES;1;OUTRAS TRANSF. CONVENIOS UNIAO - PRINCIPAL;11;OUTRAS TRANSF. CONVENIOS UNIAO - PRINC. - CULTURA;3;CULTURA - MINISTERIO DO TURISMO;4;TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES ;99;OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES;0;OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES;250000,0;250000,0;0,0
2024;2201;INSTITUTO ESTADUAL DO PATRIMONIO HISTORICO E ARTISTICO DE MINAS GERAIS;9;TERMOS DE AJUSTAMENTO, DOACOES CONTROLADAS POR INSTRUMENTO JURIDICO E CONGENERES;1321.01.0.1.01.000;3;RECEITA PATRIMONIAL;1;RECEITAS CORRENTES;2;VALORES MOBILIARIOS;1;REMUNERACAO DEPOSITOS BANCARIOS - PRINCIPAL;1;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;0;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;1;JUROS E CORRECOES MONETARIAS;1;REMUNERACAO DE DEPOSITOS BANCARIOS;0;REMUNERACAO DE DEPOSITOS BANCARIOS;0,0;56462,0;80174,34
2024;2201;INSTITUTO ESTADUAL DO PATRIMONIO HISTORICO E ARTISTICO DE MINAS GERAIS;9;TERMOS DE AJUSTAMENTO, DOACOES CONTROLADAS POR INSTRUMENTO JURIDICO E CONGENERES;1741.99.0.1.39.999;7;TRANSFERENCIAS CORRENTES;1;RECEITAS CORRENTES;4;TRANSFERENCIAS DE INSTITUICOES PRIVADAS;1;OUTRAS TRANSF. INSTIT. PRIVADAS - PRINCIPAL;39;OUTRAS TRANSF. INSTIT. PRIVADAS - PRINC. - DEMAIS - CULTURA;999;CULTURA - OUTROS;1;TRANSFERENCIAS DE INSTITUICOES PRIVADAS;99;OUTRAS TRANSFERENCIAS DE INSTITUICOES PRIVADAS;0;OUTRAS TRANSFERENCIAS DE INSTITUICOES PRIVADAS;0,0;55300,0;55300,0
2024;2201;INSTITUTO ESTADUAL DO PATRIMONIO HISTORICO E ARTISTICO DE MINAS GERAIS;9;TERMOS DE AJUSTAMENTO, DOACOES CONTROLADAS POR INSTRUMENTO JURIDICO E CONGENERES;2441.99.0.1.39.999;4;TRANSFERENCIAS DE CAPITAL;2;RECEITAS DE CAPITAL;4;TRANSFERENCIAS DE INSTITUICOES PRIVADAS;1;OUTRAS TRANSF. INSTIT. PRIVADAS - PRINCIPAL;39;OUTRAS TRANSF. INSTITUICOES PRIVADAS - CULTURA;999;CULTURA - OUTROS;1;TRANSFERENCIAS DE INSTITUICOES PRIVADAS;99;OUTRAS TRANSFERENCIAS DE INSTITUICOES PRIVADAS;0;OUTRAS TRANSFERENCIAS DE INSTITUICOES PRIVADAS;0,0;980000,0;980000,0
2024;2201;INSTITUTO ESTADUAL DO PATRIMONIO HISTORICO E ARTISTICO DE MINAS GERAIS;24;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;1717.99.0.1.09.002;7;TRANSFERENCIAS CORRENTES;1;RECEITAS CORRENTES;1;TRANSFERENCIAS DA UNIAO E DE SUAS ENTIDADES;1;OUTRAS TRANSF. CONVENIOS UNIAO ENTIDADES - PRINCIPAL;9;OUTRAS TRANSF. CONVENIOS UNIAO ENTIDADES - PRINC. - CULTURA;2;CULTURA - INSTITUTO DO PATRIMONIO HISTORICO E ARTISTICO NACIONAL - IPHAN;7;TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES;99;OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES;0;OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES;0,0;343000,0;0,0
2024;2201;INSTITUTO ESTADUAL DO PATRIMONIO HISTORICO E ARTISTICO DE MINAS GERAIS;45;DOACOES DE PESSOAS, DE INSTITUICOES PRIVADAS OU DO EXTERIOR A ORGAO E ENTIDADES DO ESTADO;1321.01.0.1.01.000;3;RECEITA PATRIMONIAL;1;RECEITAS CORRENTES;2;VALORES MOBILIARIOS;1;REMUNERACAO DEPOSITOS BANCARIOS - PRINCIPAL;1;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;0;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;1;JUROS E CORRECOES MONETARIAS;1;REMUNERACAO DE DEPOSITOS BANCARIOS;0;REMUNERACAO DE DEPOSITOS BANCARIOS;1260860,0;1260860,0;703074,49
2024;2201;INSTITUTO ESTADUAL DO PATRIMONIO HISTORICO E ARTISTICO DE MINAS GERAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;1699.99.0.1.01.000;6;RECEITA DE SERVICOS;1;RECEITAS CORRENTES;9;OUTROS SERVICOS;1;OUTROS SERVICOS - PRINCIPAL;1;OUTROS SERVICOS - PRINC.;0;OUTROS SERVICOS - PRINC.;9;OUTROS SERVICOS;99;OUTROS SERVICOS;0;OUTROS SERVICOS;20393,0;20393,0;7668,35
2024;2201;INSTITUTO ESTADUAL DO PATRIMONIO HISTORICO E ARTISTICO DE MINAS GERAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;1922.99.0.1.99.000;9;OUTRAS RECEITAS CORRENTES;1;RECEITAS CORRENTES;2;INDENIZACOES, RESTITUICOES E RESSARCIMENTOS;1;OUTRAS RESTITUICOES - PRINCIPAL;99;OUTRAS RESTITUICOES - PRINC. - DEMAIS;0;OUTRAS RESTITUICOES - PRINC. - DEMAIS;2;RESTITUICOES;99;OUTRAS RESTITUICOES;0;OUTRAS RESTITUICOES;0,0;29896,0;59792,0
2024;2211;FUNDACAO TV MINAS CULTURAL E EDUCATIVA;60;RECURSOS DIRETAMENTE ARRECADADOS;1311.01.1.1.01.000;3;RECEITA PATRIMONIAL;1;RECEITAS CORRENTES;1;EXPLORACAO DO PATRIMONIO IMOBILIARIO DO ESTADO;1;ALUGUEIS ARRENDAMENTOS - PRINCIPAL;1;ALUGUEIS ARRENDAMENTOS - PRINC. - ALUGUEIS;0;ALUGUEIS ARRENDAMENTOS - PRINC. - ALUGUEIS;1;EXPLORACAO DO PATRIMONIO IMOBILIARIO DO ESTADO;1;ALUGUEIS, ARRENDAMENTOS, FOROS, LAUDEMIOS, TARIFAS DE OCUPACAO;1;ALUGUEIS E ARRENDAMENTOS;1440000,0;1440000,0;1834733,0
2024;2211;FUNDACAO TV MINAS CULTURAL E EDUCATIVA;60;RECURSOS DIRETAMENTE ARRECADADOS;1611.01.0.1.07.000;6;RECEITA DE SERVICOS;1;RECEITAS CORRENTES;1;SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS;1;SERVICOS ADM. COMERC. GER. - PRINCIPAL;7;SERVICOS ADM. COMERC. GER. - PRINC. - COMUNICACAO;0;SERVICOS ADM. COMERC. GER. - PRINC. - COMUNICACAO;1;SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS;1;SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS;0;SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS;960000,0;960000,0;2708884,5
2024;2211;FUNDACAO TV MINAS CULTURAL E EDUCATIVA;60;RECURSOS DIRETAMENTE ARRECADADOS;1922.99.0.1.99.000;9;OUTRAS RECEITAS CORRENTES;1;RECEITAS CORRENTES;2;INDENIZACOES, RESTITUICOES E RESSARCIMENTOS;1;OUTRAS RESTITUICOES - PRINCIPAL;99;OUTRAS RESTITUICOES - PRINC. - DEMAIS;0;OUTRAS RESTITUICOES - PRINC. - DEMAIS;2;RESTITUICOES;99;OUTRAS RESTITUICOES;0;OUTRAS RESTITUICOES;0,0;6334,0;6072,45
2024;2211;FUNDACAO TV MINAS CULTURAL E EDUCATIVA;70;CONVENIOS COM OS MUNICIPIOS;1321.01.0.1.01.000;3;RECEITA PATRIMONIAL;1;RECEITAS CORRENTES;2;VALORES MOBILIARIOS;1;REMUNERACAO DEPOSITOS BANCARIOS - PRINCIPAL;1;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;0;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;1;JUROS E CORRECOES MONETARIAS;1;REMUNERACAO DE DEPOSITOS BANCARIOS;0;REMUNERACAO DE DEPOSITOS BANCARIOS;0,0;3917,0;4321,02
2024;2241;INSTITUTO MINEIRO DE GESTAO DAS AGUAS;24;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;1321.01.0.1.01.000;3;RECEITA PATRIMONIAL;1;RECEITAS CORRENTES;2;VALORES MOBILIARIOS;1;REMUNERACAO DEPOSITOS BANCARIOS - PRINCIPAL;1;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;0;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;1;JUROS E CORRECOES MONETARIAS;1;REMUNERACAO DE DEPOSITOS BANCARIOS;0;REMUNERACAO DE DEPOSITOS BANCARIOS;25000,0;25000,0;100861,42
2024;2241;INSTITUTO MINEIRO DE GESTAO DAS AGUAS;24;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;1717.99.0.1.16.003;7;TRANSFERENCIAS CORRENTES;1;RECEITAS CORRENTES;1;TRANSFERENCIAS DA UNIAO E DE SUAS ENTIDADES;1;OUTRAS TRANSF. CONVENIOS UNIAO ENTIDADES - PRINCIPAL;16;OUTRAS TRANSF. CONVENIOS UNIAO ENTIDADES - PRINC. - MEIO AMBIENTE;3;MEIO AMBIENTE - MINISTERIO DO DESENVOLVIMENTO REGIONAL;7;TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES;99;OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES;0;OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES;697265,0;697265,0;926393,7
2024;2241;INSTITUTO MINEIRO DE GESTAO DAS AGUAS;24;CONVENIOS COM A UNIAO E SUAS ENTIDADES - EXCETO EMENDAS INDIVIDUAIS E DE BANCADA;1922.99.0.1.99.000;9;OUTRAS RECEITAS CORRENTES;1;RECEITAS CORRENTES;2;INDENIZACOES, RESTITUICOES E RESSARCIMENTOS;1;OUTRAS RESTITUICOES - PRINCIPAL;99;OUTRAS RESTITUICOES - PRINC. - DEMAIS;0;OUTRAS RESTITUICOES - PRINC. - DEMAIS;2;RESTITUICOES;99;OUTRAS RESTITUICOES;0;OUTRAS RESTITUICOES;1000,0;1000,0;0,0
2024;2241;INSTITUTO MINEIRO DE GESTAO DAS AGUAS;47;ALIENACAO DE BENS DE ENTIDADES ESTADUAIS;2213.01.0.1.01.000;2;ALIENACAO DE BENS;2;RECEITAS DE CAPITAL;1;ALIENACAO DE BENS MOVEIS;1;ALIENACAO BENS MOVEIS SEMOVENTES - PRINCIPAL;1;ALIENACAO BENS MOVEIS SEMOVENTES - PRINC.;0;ALIENACAO BENS MOVEIS SEMOVENTES - PRINC.;3;ALIENACAO DE BENS MOVEIS E SEMOVENTES;1;ALIENACAO DE BENS MOVEIS E SEMOVENTES;0;ALIENACAO DE BENS MOVEIS E SEMOVENTES;2000,0;2000,0;0,0
2024;2241;INSTITUTO MINEIRO DE GESTAO DAS AGUAS;60;RECURSOS DIRETAMENTE ARRECADADOS;1321.01.0.1.01.000;3;RECEITA PATRIMONIAL;1;RECEITAS CORRENTES;2;VALORES MOBILIARIOS;1;REMUNERACAO DEPOSITOS BANCARIOS - PRINCIPAL;1;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;0;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;1;JUROS E CORRECOES MONETARIAS;1;REMUNERACAO DE DEPOSITOS BANCARIOS;0;REMUNERACAO DE DEPOSITOS BANCARIOS;1000,0;1000,0;16750,45
2024;2241;INSTITUTO MINEIRO DE GESTAO DAS AGUAS;60;RECURSOS DIRETAMENTE ARRECADADOS;1699.99.0.3.01.000;6;RECEITA DE SERVICOS;1;RECEITAS CORRENTES;9;OUTROS SERVICOS;3;OUTROS SERVICOS - DIVIDA ATIVA;1;OUTROS SERVICOS - DA;0;OUTROS SERVICOS - DA;9;OUTROS SERVICOS;99;OUTROS SERVICOS;0;OUTROS SERVICOS;1600000,0;1600000,0;1057944,24
2024;2241;INSTITUTO MINEIRO DE GESTAO DAS AGUAS;60;RECURSOS DIRETAMENTE ARRECADADOS;1911.06.1.1.01.000;9;OUTRAS RECEITAS CORRENTES;1;RECEITAS CORRENTES;1;MULTAS ADMINISTRATIVAS, CONTRATUAIS E JUDICIAIS;1;MULTAS ADM. DANOS AMBIENTAIS - PRINCIPAL;1;MULTAS ADM. DANOS AMBIENTAIS - PRINC.;0;MULTAS ADM. DANOS AMBIENTAIS - PRINC.;1;MULTAS ADMINISTRATIVAS, CONTRATUAIS E JUDICIAIS;6;MULTAS POR DANOS AMBIENTAIS;1;MULTAS ADMINISTRATIVAS POR DANOS AMBIENTAIS;2000000,0;2000000,0;641606,66
2024;2241;INSTITUTO MINEIRO DE GESTAO DAS AGUAS;60;RECURSOS DIRETAMENTE ARRECADADOS;1911.09.0.1.99.000;9;OUTRAS RECEITAS CORRENTES;1;RECEITAS CORRENTES;1;MULTAS ADMINISTRATIVAS, CONTRATUAIS E JUDICIAIS;1;MULTAS JUROS PREVISTOS CONTRATOS - PRINCIPAL;99;MULTAS JUROS PREVISTOS CONTRATOS - PRINC. - DEMAIS;0;MULTAS JUROS PREVISTOS CONTRATOS - PRINC. - DEMAIS;1;MULTAS ADMINISTRATIVAS, CONTRATUAIS E JUDICIAIS;9;MULTAS E JUROS PREVISTOS EM CONTRATOS;0;MULTAS E JUROS PREVISTOS EM CONTRATOS;0,0;578,0;577,82
2024;2241;INSTITUTO MINEIRO DE GESTAO DAS AGUAS;60;RECURSOS DIRETAMENTE ARRECADADOS;1922.99.0.1.99.000;9;OUTRAS RECEITAS CORRENTES;1;RECEITAS CORRENTES;2;INDENIZACOES, RESTITUICOES E RESSARCIMENTOS;1;OUTRAS RESTITUICOES - PRINCIPAL;99;OUTRAS RESTITUICOES - PRINC. - DEMAIS;0;OUTRAS RESTITUICOES - PRINC. - DEMAIS;2;RESTITUICOES;99;OUTRAS RESTITUICOES;0;OUTRAS RESTITUICOES;10000,0;10000,0;4392,74
2024;2241;INSTITUTO MINEIRO DE GESTAO DAS AGUAS;61;RECURSOS DIRETAMENTE ARRECADADOS COM VINCULACAO ESPECIFICA;1345.01.0.1.01.000;3;RECEITA PATRIMONIAL;1;RECEITAS CORRENTES;4;EXPLORACAO DE RECURSOS NATURAIS;1;OUTORGA DIR. USO RECURSOS HIDRICOS - PRINCIPAL;1;OUTORGA DIR. USO RECURSOS HIDRICOS - PRINC.;0;OUTORGA DIR. USO RECURSOS HIDRICOS - PRINC.;5;EXPLORACAO DE RECURSOS HIDRICOS;1;OUTORGA DE DIREITOS DE USO DE RECURSOS HIDRICOS;0;OUTORGA DE DIREITOS DE USO DE RECURSOS HIDRICOS;115000000,0;115000000,0;122037489,45
2024;2241;INSTITUTO MINEIRO DE GESTAO DAS AGUAS;61;RECURSOS DIRETAMENTE ARRECADADOS COM VINCULACAO ESPECIFICA;1345.01.0.3.01.000;3;RECEITA PATRIMONIAL;1;RECEITAS CORRENTES;4;EXPLORACAO DE RECURSOS NATURAIS;3;OUTORGA DIR. USO RECURSOS HIDRICOS - DIVIDA ATIVA;1;OUTORGA DIR. USO RECURSOS HIDRICOS - DA;0;OUTORGA DIR. USO RECURSOS HIDRICOS - DA;5;EXPLORACAO DE RECURSOS HIDRICOS;1;OUTORGA DE DIREITOS DE USO DE RECURSOS HIDRICOS;0;OUTORGA DE DIREITOS DE USO DE RECURSOS HIDRICOS;125000,0;125000,0;926871,1
2024;2241;INSTITUTO MINEIRO DE GESTAO DAS AGUAS;61;RECURSOS DIRETAMENTE ARRECADADOS COM VINCULACAO ESPECIFICA;1922.99.0.1.99.000;9;OUTRAS RECEITAS CORRENTES;1;RECEITAS CORRENTES;2;INDENIZACOES, RESTITUICOES E RESSARCIMENTOS;1;OUTRAS RESTITUICOES - PRINCIPAL;99;OUTRAS RESTITUICOES - PRINC. - DEMAIS;0;OUTRAS RESTITUICOES - PRINC. - DEMAIS;2;RESTITUICOES;99;OUTRAS RESTITUICOES;0;OUTRAS RESTITUICOES;0,0;500,0;201910,13
